,f1_ents,p_ents,r_ents
35,0.784660766961652,0.7621776504297995,0.8085106382978723
36,0.7385103011093502,0.7350157728706624,0.7420382165605095
37,0.7403846153846154,0.7356687898089171,0.7451612903225806
38,0.7204502814258911,0.6931407942238267,0.75
39,0.7146892655367231,0.7047353760445683,0.7249283667621776
40,0.720136518771331,0.7250859106529209,0.7152542372881356
41,0.7451669595782072,0.7043189368770764,0.7910447761194029
42,0.7348242811501597,0.71875,0.7516339869281046
43,0.7046153846153846,0.6897590361445783,0.720125786163522
44,0.7266982622432859,0.7055214723926381,0.749185667752443
45,0.7550702028081123,0.7469135802469136,0.7634069400630915
46,0.7801652892561983,0.7515923566878981,0.8109965635738832
47,0.7770491803278687,0.75,0.8061224489795918
48,0.7445742904841401,0.7287581699346405,0.7610921501706485
49,0.7184466019417477,0.6959247648902821,0.7424749163879598
50,0.7263513513513513,0.7239057239057239,0.7288135593220338
51,0.7665505226480835,0.7407407407407407,0.7942238267148014
52,0.7052631578947368,0.6677740863787376,0.7472118959107806
53,0.7379209370424599,0.7262247838616714,0.75
54,0.7347611202635914,0.7170418006430869,0.7533783783783784
55,0.7480438184663537,0.7331288343558282,0.7635782747603834
56,0.711033274956217,0.6928327645051194,0.7302158273381295
57,0.7795698924731183,0.7671957671957672,0.7923497267759563
58,0.7210031347962383,0.696969696969697,0.7467532467532467
59,0.7459807073954985,0.7160493827160493,0.7785234899328859
60,0.7945205479452055,0.7837837837837838,0.8055555555555556
61,0.7832699619771862,0.762962962962963,0.8046875
62,0.7847682119205297,0.7669902912621359,0.8033898305084746
63,0.7410852713178294,0.7286585365853658,0.7539432176656151
64,0.6959349593495935,0.6750788643533123,0.7181208053691275
65,0.7621861152141802,0.7350427350427351,0.7914110429447853
66,0.7326388888888888,0.7104377104377104,0.7562724014336918
67,0.7296786389413988,0.7043795620437956,0.7568627450980392
68,0.7353846153846154,0.7091988130563798,0.7635782747603834
69,0.7689530685920578,0.75,0.7888888888888889
70,0.7508896797153024,0.7301038062283737,0.7728937728937729
71,0.782608695652174,0.7597402597402597,0.8068965517241379
72,0.7665615141955836,0.7386018237082067,0.7967213114754098
73,0.7422680412371133,0.7248322147651006,0.7605633802816901
74,0.7175324675324675,0.7106109324758842,0.7245901639344262
75,0.705685618729097,0.6872964169381107,0.7250859106529209
76,0.7450980392156862,0.7411347517730497,0.7491039426523297
77,0.7394136807817591,0.7206349206349206,0.7591973244147158
78,0.7784615384615385,0.7620481927710844,0.7955974842767296
79,0.7349397590361445,0.7240356083086054,0.746177370030581
80,0.7744945567651633,0.756838905775076,0.7929936305732485
81,0.7603305785123966,0.7467532467532467,0.7744107744107744
82,0.7142857142857142,0.6910569105691057,0.7391304347826086
83,0.7972508591065293,0.7864406779661017,0.8083623693379791
84,0.7285974499089253,0.7117437722419929,0.746268656716418
85,0.7642526964560863,0.7447447447447447,0.7848101265822784
86,0.7764298093587522,0.7619047619047619,0.7915194346289752
87,0.7198641765704583,0.7090301003344481,0.7310344827586207
88,0.7339130434782609,0.7080536912751678,0.7617328519855595
89,0.736318407960199,0.7070063694267515,0.7681660899653979
90,0.761764705882353,0.7463976945244957,0.7777777777777778
91,0.7448494453248812,0.7230769230769231,0.7679738562091504
92,0.7656967840735069,0.7575757575757576,0.7739938080495357
93,0.6949152542372882,0.6699346405228758,0.721830985915493
94,0.7751677852348993,0.7573770491803279,0.7938144329896907
95,0.750373692077728,0.7404129793510325,0.7606060606060606
96,0.7127659574468086,0.6931034482758621,0.7335766423357665
97,0.7720364741641337,0.7470588235294118,0.7987421383647799
98,0.7774294670846396,0.7584097859327217,0.797427652733119
99,0.7575757575757577,0.7401315789473685,0.7758620689655172
